# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "-t" "CDS" "-g" "transcript_id" "-a" "annotation.gtf" "-o" "counts/temp_counts_transcript.txt" "alignments/NPFM1_sorted.bam" "alignments/NPFM2_sorted.bam" "alignments/NPFM3_sorted.bam" "alignments/NPFM4_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/NPFM1_sorted.bam	alignments/NPFM2_sorted.bam	alignments/NPFM3_sorted.bam	alignments/NPFM4_sorted.bam
unassigned_transcript_50351	BMAW01088355.1;BMAW01088355.1;BMAW01088355.1;BMAW01088355.1	4469;5397;8332;10824	4683;5576;8494;10888	+;+;+;+	623	20	12	0	0
unassigned_transcript_50352	BMAW01088361.1;BMAW01088361.1	4969;8152	5135;8215	+;+	231	0	0	1	2
unassigned_transcript_50353	BMAW01088365.1;BMAW01088365.1	31061;33754	31124;33977	+;+	288	0	0	0	6
unassigned_transcript_50354	BMAW01088365.1	90808	91140	-	333	4	3	7	5
unassigned_transcript_50355	BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1	139079;139571;141159;141604;143419;144569;145098;147116;148480;149127;150380;152155;152760;154821;156458;158775;160420;161454	139144;139708;141208;141692;143600;144653;145246;147267;148613;149326;150496;152265;152891;155059;156554;158940;160562;161960	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2757	14	12	43	2
unassigned_transcript_50356	BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1	189962;195717;199185;204219	190284;196132;201994;204395	-;-;-;-	3726	0	0	10	0
unassigned_transcript_50357	BMAW01088365.1;BMAW01088365.1	296452;298225	296482;298670	+;+	477	2	0	0	0
unassigned_transcript_50358	BMAW01088365.1;BMAW01088365.1	299225;308379	299802;308391	-;-	591	0	2	6	0
unassigned_transcript_50359	BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1	350975;355407;356517;358599;359466;361878;363409	351024;355629;356735;358748;359655;362103;363742	-;-;-;-;-;-;-	1392	8	6	13	0
unassigned_transcript_50360	BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1	363834;368009;375792;387343;404868	363993;368161;375944;387481;405000	+;+;+;+;+	738	2	4	3	2
unassigned_transcript_50361	BMAW01088365.1;BMAW01088365.1	412264;413424	412351;414178	-;-	843	0	0	2	0
unassigned_transcript_50362	BMAW01088365.1	419562	420215	-	654	0	0	4	0
unassigned_transcript_50363	BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1	439736;443437;443740;448870;449927;450596;451394	440113;443585;443910;449098;450075;450706;451469	-;-;-;-;-;-;-	1263	503	81	28	115
unassigned_transcript_50364	BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1;BMAW01088365.1	452338;453316;453437;458898;467329;467818;469762;471371;475236;476689;477319	452399;453362;453509;459189;467386;467877;469853;471443;475282;476744;477409	+;+;+;+;+;+;+;+;+;+;+	951	22	4	9	5
unassigned_transcript_50365	BMAW01088367.1	36604	36912	-	309	0	0	0	0
unassigned_transcript_50366	BMAW01088369.1;BMAW01088369.1	3326;3901	3600;3964	-;-	339	0	0	5	0
unassigned_transcript_50367	BMAW01088369.1;BMAW01088369.1	6064;7378	6520;7526	-;-	606	0	4	34	0
unassigned_transcript_50368	BMAW01088373.1	22525	22803	-	279	0	0	0	0
unassigned_transcript_50369	BMAW01088373.1;BMAW01088373.1	62186;65896	62365;65973	+;+	258	0	0	0	0
unassigned_transcript_50370	BMAW01088373.1	95862	96143	+	282	0	0	0	0
unassigned_transcript_50371	BMAW01088373.1;BMAW01088373.1	181270;183745	181746;183849	-;-	582	0	0	0	0
unassigned_transcript_50372	BMAW01088376.1;BMAW01088376.1	497;716	634;836	-;-	259	0	0	0	0
unassigned_transcript_50373	BMAW01088379.1	4	778	-	775	0	0	0	0
unassigned_transcript_50374	BMAW01088381.1	43	287	-	245	0	0	5	0
unassigned_transcript_50375	BMAW01088383.1;BMAW01088383.1;BMAW01088383.1;BMAW01088383.1;BMAW01088383.1;BMAW01088383.1;BMAW01088383.1	742;3831;4678;5311;5496;5783;6094	834;3940;4779;5342;5642;5889;6144	+;+;+;+;+;+;+	642	0	0	4	6
unassigned_transcript_50376	BMAW01088386.1	841	908	+	68	0	0	0	0
unassigned_transcript_50377	BMAW01088389.1;BMAW01088389.1	259;6071	424;6215	-;-	311	0	2	2	0
unassigned_transcript_50378	BMAW01088396.1;BMAW01088396.1;BMAW01088396.1;BMAW01088396.1	394;1622;8447;11004	581;1710;8559;11190	-;-;-;-	577	0	0	0	0
unassigned_transcript_50379	BMAW01088396.1;BMAW01088396.1;BMAW01088396.1	20469;21570;22279	20639;21761;22404	-;-;-	489	0	0	2	0
unassigned_transcript_50380	BMAW01088396.1	22815	23120	-	306	0	0	0	0
unassigned_transcript_50381	BMAW01088396.1	24512	24769	-	258	0	0	0	0
unassigned_transcript_50382	BMAW01088398.1;BMAW01088398.1	12152;13298	12390;13514	+;+	456	0	0	8	0
unassigned_transcript_50383	BMAW01088412.1	2455	2700	+	246	0	0	1	0
unassigned_transcript_50387	BMAW01088412.1;BMAW01088412.1	20470;20835	20721;21023	+;+	441	0	0	0	0
unassigned_transcript_50388	BMAW01088417.1;BMAW01088417.1	3880;5309	3979;5532	+;+	324	0	0	0	0
unassigned_transcript_50389	BMAW01088424.1;BMAW01088424.1	2004;2317	2246;2439	-;-	366	0	0	2	0
unassigned_transcript_50390	BMAW01088427.1;BMAW01088427.1;BMAW01088427.1	10999;11247;13705	11091;11353;14491	-;-;-	987	0	0	0	0
unassigned_transcript_50391	BMAW01088443.1	6880	7052	+	173	0	0	0	0
unassigned_transcript_50392	BMAW01088448.1	15017	15631	-	615	0	0	0	0
unassigned_transcript_50393	BMAW01088448.1;BMAW01088448.1	15778;17137	15948;17265	-;-	300	0	2	3	0
unassigned_transcript_50394	BMAW01088448.1	30746	32314	+	1569	49	22	6	88
unassigned_transcript_50395	BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1	39703;44926;47251;48816;49578;59863;62434;64230;65181;68181;72454;73124;73850;76628;80161;80949;89840;92307	39862;45043;47487;48941;49791;60062;62547;64308;65335;68379;72614;73424;74086;76825;80418;81194;90511;92417	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3786	25	6	33	25
unassigned_transcript_50396	BMAW01088448.1	126581	126868	-	288	0	0	0	0
unassigned_transcript_50397	BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1	188892;237648;264142;284410;288437;289491;292867;295372	188999;237946;264428;284568;288663;289629;293130;295646	+;+;+;+;+;+;+;+	1758	142	1226	35	108
unassigned_transcript_50398	BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1	304338;305178;306086;306322;308213;309175;310043;310594;310930;312951;314892;315639;315793;316088;318057;318282;318592;320834;322801;323680;326463;330121;330451;331450;338770;341057;342304;342705;345570;347589;356014;361544;362566;362892;367494	304429;305271;306184;306395;308287;309268;310276;310678;311009;313103;315014;315714;316013;316219;318166;318503;318673;320905;322908;323706;326565;330240;330617;331656;338908;341256;342405;342866;345641;347762;356151;361648;362639;362968;367582	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4182	0	0	0	0
unassigned_transcript_50399	BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1;BMAW01088448.1	304338;305178;306086;306322;308213;309175;310043;310594;310930;312951;314892;315639;315793;316088;318057;318282;318592;320834;322801;323680;326463;330121;330451;331450;338770;341057;342304;342705;345570;347589;356014;361544;362566;362892;367494	304429;305271;306184;306395;308287;309268;310276;310678;311009;313103;315014;315714;316013;316219;318166;318503;318673;320905;322908;323709;326565;330240;330617;331656;338908;341256;342405;342866;345641;347762;356151;361648;362639;362968;367582	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4185	0	0	0	0
unassigned_transcript_50400	BMAW01088452.1;BMAW01088452.1	1080;1498	1421;1611	-;-	456	0	0	0	0
unassigned_transcript_50401	BMAW01088454.1	395	593	+	199	0	0	0	0
unassigned_transcript_50402	BMAW01088455.1;BMAW01088455.1	1521;3160	1676;3221	+;+	218	4	0	0	12
unassigned_transcript_50403	BMAW01088461.1	11	2749	-	2739	0	2	11	0
unassigned_transcript_50404	BMAW01088463.1;BMAW01088463.1;BMAW01088463.1;BMAW01088463.1;BMAW01088463.1;BMAW01088463.1;BMAW01088463.1;BMAW01088463.1	19263;22224;26052;28018;33233;35913;37121;37926	19394;22320;26128;28190;33367;36078;37265;38113	+;+;+;+;+;+;+;+	1113	5	2	0	0
unassigned_transcript_50405	BMAW01088474.1;BMAW01088474.1	3690;6590	3931;6716	+;+	369	0	0	0	0
unassigned_transcript_50406	BMAW01088474.1	8516	8824	+	309	0	0	0	0
unassigned_transcript_50407	BMAW01088476.1	20386	20796	-	411	0	0	0	0
unassigned_transcript_50408	BMAW01088483.1;BMAW01088483.1	40006;40539	40202;40959	-;-	618	0	1	0	0
unassigned_transcript_50409	BMAW01088486.1	39516	39863	+	348	0	0	2	0
unassigned_transcript_50410	BMAW01088487.1	7024	7287	+	264	0	0	2	0
unassigned_transcript_50411	BMAW01088487.1;BMAW01088487.1;BMAW01088487.1	30326;30871;31488	30732;30963;31611	-;-;-	624	0	0	0	0
unassigned_transcript_50412	BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1	45226;46770;51876;57032;60174;61763;63005	45266;47010;52041;57165;60316;61859;63331	+;+;+;+;+;+;+	1149	0	2	11	0
unassigned_transcript_50413	BMAW01088487.1;BMAW01088487.1;BMAW01088487.1	78309;80749;82843	78352;80914;83031	+;+;+	399	0	0	4	0
unassigned_transcript_50414	BMAW01088487.1;BMAW01088487.1	101823;104397	101848;104706	+;+	336	0	0	2	0
unassigned_transcript_50415	BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1	118333;124611;137872;145878;156865;164240;165397;174299;181016	118390;124663;137929;146043;157061;164395;165561;174516;181147	+;+;+;+;+;+;+;+;+	1203	0	0	0	0
unassigned_transcript_50416	BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1	124889;137872;145878;156865;164240;165397;174299;181016	124891;137929;146043;157061;164395;165561;174516;181147	+;+;+;+;+;+;+;+	1095	0	0	0	0
unassigned_transcript_50417	BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1	190604;193060;204816;207224;207947;209053;212650;213787;216872;217789	190624;193222;204955;207439;208046;209245;212805;213926;217008;217866	+;+;+;+;+;+;+;+;+;+	1344	245	76	65	280
unassigned_transcript_50418	BMAW01088487.1;BMAW01088487.1	235055;235587	235251;236304	-;-	915	0	0	0	0
unassigned_transcript_50419	BMAW01088487.1	248313	248732	-	420	0	0	4	0
unassigned_transcript_50420	BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1	268534;271127;272918;278655;286417;286590;290329;291468;296461;297852;305506	268626;271214;273002;278673;286478;286685;290385;291624;296608;297918;305644	-;-;-;-;-;-;-;-;-;-;-	1011	46	8	16	19
unassigned_transcript_50421	BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1	307330;310940;312109;316921;320283;324537;325078;325398;328796;336140;336284;336446;339845	307353;311056;312231;317004;320453;324797;325221;325556;328965;336198;336339;336501;339941	+;+;+;+;+;+;+;+;+;+;+;+;+	1521	150	36	18	161
unassigned_transcript_50422	BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1;BMAW01088487.1	404401;406228;408703;408902;419700;423606;423895;427909;443924	404459;406328;408780;409007;419875;423776;424047;428010;444063	+;+;+;+;+;+;+;+;+	1086	0	0	4	0
unassigned_transcript_50423	BMAW01088505.1	16830	17051	+	222	0	0	1	0
unassigned_transcript_50424	BMAW01088505.1;BMAW01088505.1	67959;69444	68117;69644	+;+	360	0	0	2	0
unassigned_transcript_50425	BMAW01088511.1;BMAW01088511.1;BMAW01088511.1	200;5352;7602	425;5561;7861	+;+;+	696	2	6	1	7
unassigned_transcript_50426	BMAW01088521.1;BMAW01088521.1;BMAW01088521.1	2426;5145;6812	2463;5281;6987	-;-;-	351	2	0	0	0
unassigned_transcript_50427	BMAW01088522.1;BMAW01088522.1;BMAW01088522.1;BMAW01088522.1	9374;9699;11088;12079	9578;9828;11256;12240	-;-;-;-	666	1629	664	27	2245
unassigned_transcript_50428	BMAW01088522.1;BMAW01088522.1;BMAW01088522.1	13007;14679;15479	13230;14893;15552	+;+;+	513	0	2	2	0
unassigned_transcript_50429	BMAW01088526.1	7015	7623	-	609	0	0	6	0
unassigned_transcript_50430	BMAW01088533.1;BMAW01088533.1	11156;18694	11235;18898	-;-	285	27	7	3	11
unassigned_transcript_50431	BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1	40115;40825;41101;41356	40647;40997;41274;42011	+;+;+;+	1536	0	0	2	0
unassigned_transcript_50432	BMAW01088533.1	43163	43696	+	534	0	0	0	0
unassigned_transcript_50433	BMAW01088533.1;BMAW01088533.1;BMAW01088533.1	48453;52377;61381	48629;52498;61489	+;+;+	408	0	0	0	0
unassigned_transcript_50434	BMAW01088533.1;BMAW01088533.1;BMAW01088533.1	48453;52377;61381	48518;52498;61489	+;+;+	297	0	0	0	0
unassigned_transcript_50435	BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1	63520;65039;66919;67415;69528;69742;70146;70765;71269;71620;72531;72932;73082;74395;74596;74767;74977;78738;78918;81160;81889;82547;84753	63543;65149;67044;67564;69623;69834;70215;70957;71370;71674;72728;72983;73146;74456;74681;74863;75047;78793;79035;81263;81941;84223;84882	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3789	736	99	35	834
unassigned_transcript_50436	BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1	86332;86512;90586;97358;99673;99988;100404;103989;104316;104515;104721;104962;105829;108151;108351;108533;108767;109573;109728;109996;110938;111459;112645;113147;113646;114317;114727;115235;115458;115607;116213;117266;117638;117887;118088;125729;126510;126686;126906;127807;128172;129923;130807;131297;131509;133809	86374;86614;90728;97489;99760;100138;100533;104117;104384;104621;104861;105102;106002;108256;108437;108681;108875;109632;109771;110069;111028;111651;112745;113251;113747;114445;114854;115379;115520;115783;116293;117397;117796;117978;118271;125901;126594;126818;127039;127945;128321;130167;131023;131407;131607;133954	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5694	4	28	57	7
unassigned_transcript_50437	BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1;BMAW01088533.1	143017;144144;145679;147673;152741	143366;144412;145785;147852;152989	-;-;-;-;-	1155	924	1482	123	548
unassigned_transcript_50438	BMAW01088545.1	2421	3177	+	757	0	0	0	0
unassigned_transcript_50439	BMAW01088546.1	1316	1702	+	387	0	0	0	0
unassigned_transcript_50440	BMAW01088546.1;BMAW01088546.1	3497;3771	3702;3915	+;+	351	0	0	0	0
unassigned_transcript_50441	BMAW01088546.1;BMAW01088546.1;BMAW01088546.1	4601;5172;7688	4754;7576;8086	-;-;-	2958	0	0	2	0
unassigned_transcript_50442	BMAW01088546.1;BMAW01088546.1	8890;13163	9126;14327	-;-	1402	0	0	6	0
unassigned_transcript_50443	BMAW01088553.1	3643	3993	-	351	0	0	0	0
unassigned_transcript_50444	BMAW01088553.1;BMAW01088553.1	4626;5165	4913;5230	-;-	354	0	0	0	0
unassigned_transcript_50445	BMAW01088565.1	2894	3214	+	321	0	0	0	0
unassigned_transcript_50446	BMAW01088565.1	5237	5542	+	306	0	0	2	0
unassigned_transcript_50448	BMAW01088581.1;BMAW01088581.1	2391;2600	2495;2718	+;+	224	0	0	0	0
unassigned_transcript_50449	BMAW01088582.1;BMAW01088582.1	10012;10903	10276;10967	+;+	330	0	0	0	2
unassigned_transcript_50450	BMAW01088592.1;BMAW01088592.1	25809;26712	25888;26895	+;+	264	0	0	0	0
unassigned_transcript_50451	BMAW01088592.1;BMAW01088592.1	57827;60695	58029;60875	-;-	384	0	0	5	0
unassigned_transcript_50452	BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1	3729;5486;8375;13381;16532;27161;30264;32032;34192;36337;37588;39067;41291;42688;46294;49835;53347;53595;55274;58280;60580;65168;70630;73092	3854;5555;8433;13583;16629;27187;30391;32135;34309;36447;37685;39181;41372;42841;46371;50024;53466;53708;55399;58349;60638;65263;70736;73223	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2585	146	81	18	2
unassigned_transcript_50453	BMAW01088594.1;BMAW01088594.1	74259;75880	74938;76060	-;-	861	0	0	8	0
unassigned_transcript_50454	BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1	89924;91500;94381;99550;102271;102945;105884;106409;108076;111708;114687;116226	90005;91603;94498;99660;102368;103059;105965;106562;108153;111897;114919;116384	+;+;+;+;+;+;+;+;+;+;+;+	1524	181	84	8	0
unassigned_transcript_50455	BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1	117859;127455;131329;133657;135519;137857	118069;127580;131398;133715;135721;137982	+;+;+;+;+;+	795	820	454	15	8
unassigned_transcript_50456	BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1	145466;150605;158295;161603;162873;165839;170411;175454;176395;177083;177468;179992;181256;182474;184229;184435;189163;191047;196815	145508;150650;158413;161706;162990;165949;170508;175568;176476;177236;177545;180181;181378;182587;184354;184504;189221;191249;196985	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2124	2	4	7	0
unassigned_transcript_50457	BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1	201240;205289;206212;208299;210230;211227;212689;214142;215581;224232;226003;226387;228868;229922;232028;234702;239848;240277;242317	201252;205304;206339;208402;210347;211337;212786;214256;215662;224385;226080;226576;228990;230035;232153;234771;239906;240479;242358	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1944	4	10	10	0
unassigned_transcript_50458	BMAW01088594.1;BMAW01088594.1;BMAW01088594.1	247248;252483;253866	247453;252550;253876	+;+;+	285	0	1	1	0
unassigned_transcript_50461	BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1	253905;254419;254797;257249;258881;260020;262438;264843;267677;268412;270840;271985;272907;275948;281334;282205;283004	253986;254522;254914;257359;258978;260134;262519;264996;267754;268601;270962;272098;273032;276017;281392;282407;283135	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1959	172	193	1	0
unassigned_transcript_50462	BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1;BMAW01088594.1	291672;298297;300836;302705;304003;306511;307874;308824;310308;313709;318206;321611;324254;327208;327397;334535	291792;298400;300953;302815;304104;306621;307955;308977;310385;313898;318328;321724;324379;327277;327455;334596	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1725	48	42	4	9
unassigned_transcript_50463	BMAW01088596.1;BMAW01088596.1	3025;12077	3255;12181	-;-	336	0	1	1	0
unassigned_transcript_50464	BMAW01088613.1	2	472	+	471	0	0	0	0
unassigned_transcript_50465	BMAW01088615.1	1341	1712	+	372	0	0	1	0
unassigned_transcript_50466	BMAW01088617.1	336	1640	-	1305	0	0	0	0
unassigned_transcript_50467	BMAW01088618.1	60426	62144	-	1719	4	0	0	0
unassigned_transcript_50468	BMAW01088618.1	60426	60950	-	525	0	0	0	0
unassigned_transcript_50469	BMAW01088618.1;BMAW01088618.1	72242;73108	72488;73118	-;-	258	0	3	2	0
unassigned_transcript_50470	BMAW01088618.1;BMAW01088618.1	98352;99234	98455;99609	-;-	480	0	0	0	0
unassigned_transcript_50471	BMAW01088618.1	101944	102267	+	324	0	32	3	0
unassigned_transcript_50472	BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1	130279;133468;134882;137985;139300;140102;142485;150890;151094;153624	130475;133585;134952;138132;139380;140194;142600;150980;151306;153767	-;-;-;-;-;-;-;-;-;-	1272	0	2	2	0
unassigned_transcript_50473	BMAW01088618.1	257268	257657	-	390	0	0	4	0
unassigned_transcript_50474	BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1;BMAW01088618.1	279542;279996;281202;281639;282459;282969;283611;284742;286144;286419;286847;292446;295183;295626;296587;297596;298343;300634;303937;305070;306355;310993;339498	279594;280195;281307;281730;282532;283067;283710;284835;286337;286640;286911;292508;295302;295770;296672;297727;298477;300726;304041;305235;306589;311134;339545	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2769	0	0	0	0
